Time - Measured (m/s^2),Amplitude - Measured (m/s^2)
2,0.00531562
2,0.00527508
2,0.00522266
2,0.00517633
2,0.00517794
2,0.00517356
2,0.00522901
2,0.00523052
2,0.00519015
2,0.00519173
2,0.00519929
2,0.00520684
2,0.00520839
2,0.00520993
2,0.00521746
2,0.005213
2,0.00522052
2,0.00522803
2,0.00522355
2,0.00521909
2,0.00522061
2,0.00522213
2,0.00521767
2,0.00523116
2,0.00523266
2,0.00519827
2,0.00519984
2,0.0052014
2,0.005191
2,0.00519258
2,0.00519415
2,0.00519573
2,0.00520328
2,0.00520484
2,0.00520041
2,0.00520197
2,0.00520353
2,0.00520509
2,0.00521262
2,0.00520818
2,0.00520972
2,0.00521725
2,0.00521878
2,0.0052203
2,0.00522183
2,0.00522334
2,0.00523084
2,0.00523832
2,0.00523981
2,0.00524129
2,0.00523679
2,0.00524426
2,0.00525172
2,0.00525318
2,0.00526062
2,0.00526804
2,0.00526349
2,0.00526492
2,0.00526635
2,0.00526778
2,0.00526921
2,0.00527064
2,0.00527206
2,0.00527348
2,0.00527489
2,0.00528827
2,0.00528367
2,0.00529105
2,0.00528645
2,0.00529382
2,0.00527725
2,0.00527268
2,0.00528008
2,0.00526952
2,0.00527094
2,0.00527834
2,0.00527975
2,0.00528714
2,0.00533638
2,0.00533168
2,0.005327
2,0.00530439
2,0.0053177
2,0.00531903
2,0.00531437
2,0.00530973
2,0.00530509
2,0.00530046
2,0.00531378
2,0.00530914
2,0.00531048
2,0.00531182
2,0.00530718
2,0.00530853
2,0.00529193
2,0.00528733
2,0.00528872
2,0.00528412
2,0.00527954
2,0.00527496
2,0.00528833
2,0.00530168
2,0.00534491
2,0.00534619
2,0.00534147
2,0.00532481
2,0.0053321
2,0.00532742
2,0.00533471
2,0.00534199
2,0.00531336
2,0.00531469
2,0.00531603
2,0.00532334
2,0.00532466
2,0.00532597
2,0.00533326
2,0.00534054
2,0.00534182
2,0.00534908
2,0.00535633
2,0.0053516
2,0.00535286
2,0.00534813
2,0.0053494
2,0.00535066
2,0.00535193
2,0.00537113
2,0.00537235
2,0.00537357
2,0.00537478
2,0.005376
2,0.00538319
2,0.00538439
2,0.00538558
2,0.00538677
2,0.00539394
2,0.00539512
2,0.00539031
2,0.00538551
2,0.00539268
2,0.00539386
2,0.00538307
2,0.00534838
2,0.00534965
2,0.00534493
2,0.0053462
2,0.00535345
2,0.00535471
2,0.00536194
2,0.00532131
2,0.00531665
2,0.00531798
2,0.00531333
2,0.00532065
2,0.00531599
2,0.00533526
2,0.00533655
2,0.00534981
2,0.00535107
2,0.00535233
2,0.00535957
2,0.00537876
2,0.00537398
2,0.00542305
2,0.00542416
2,0.00543126
2,0.00540245
2,0.00540361
2,0.00541075
2,0.00541787
2,0.00537115
2,0.00537835
2,0.00538554
2,0.00538673
2,0.00538792
2,0.00541303
2,0.00542015
2,0.00542725
2,0.00543434
2,0.00544142
2,0.00544848
2,0.00545553
2,0.00545658
2,0.00546361
2,0.00548857
2,0.00548956
2,0.00548456
2,0.00548555
2,0.00548056
2,0.00549353
2,0.0054945
2,0.0054895
2,0.0054845
2,0.00548549
2,0.00548649
2,0.00548748
2,0.00548248
2,0.00548348
2,0.00548448
2,0.00548547
2,0.00548646
2,0.00549343
2,0.00549441
2,0.00549538
2,0.00549037
2,0.00549734
2,0.00549232
2,0.0054933
2,0.00549428
2,0.00549525
2,0.00549623
2,0.00550318
2,0.00550413
2,0.00550509
2,0.00551202
2,0.00551296
2,0.0055139
2,0.00551483
2,0.00551577
2,0.00550474
2,0.00551167
2,0.00551261
2,0.00550757
2,0.00550851
2,0.00555731
2,0.00555816
2,0.00557097
2,0.00557179
2,0.00557261
2,0.00557941
2,0.00558021
2,0.00558101
2,0.00555191
2,0.0055109
2,0.00551782
2,0.00552473
2,0.00552564
2,0.00552057
2,0.00549757
2,0.00549854
2,0.0054995
2,0.00550645
2,0.00550142
2,0.00547845
2,0.00547946
2,0.00548046
2,0.00548744
2,0.00548843
2,0.00548344
2,0.00547845
2,0.00547946
2,0.00548046
2,0.00547548
2,0.00546453
2,0.00546556
2,0.0054666
2,0.00546763
2,0.00546865
2,0.00546968
2,0.0054707
2,0.00546574
2,0.00546677
2,0.00546182
2,0.00546286
2,0.0054639
2,0.00547091
2,0.00546595
2,0.00546698
2,0.00546801
2,0.00546904
2,0.00547007
2,0.00547707
2,0.00547808
2,0.00547909
2,0.00548009
2,0.00548109
2,0.00549406
2,0.00548905
2,0.00549602
2,0.00549699
2,0.00549796
2,0.00549892
2,0.00550587
2,0.00550682
2,0.00550179
2,0.00550275
2,0.0055037
2,0.00550466
2,0.00550561
2,0.00550657
2,0.00550752
2,0.00551444
2,0.00551538
2,0.00551033
2,0.00551127
2,0.00551221
2,0.00551913
2,0.00552604
2,0.00552695
2,0.00552786
2,0.00552876
2,0.00552967
2,0.00553655
2,0.00553744
2,0.00554431
2,0.00554519
2,0.00554008
2,0.00554096
2,0.00554782
2,0.00554271
2,0.00554957
2,0.00555641
2,0.00555726
2,0.00556409
2,0.00556493
2,0.00557174
2,0.00557256
2,0.00557338
2,0.0055742
2,0.00558099
2,0.00557581
2,0.00558261
2,0.00556546
2,0.00556629
2,0.00556712
2,0.00557393
2,0.00558073
2,0.00558751
2,0.0055883
2,0.00559507
2,0.00560182
2,0.00564445
2,0.0056511
2,0.00565775
2,0.00566438
2,0.00566501
2,0.00566564
2,0.00566029
3,0.00566692
3,0.00566755
3,0.00567415
3,0.00568075
3,0.00568135
3,0.00568793
3,0.00573039
3,0.00570697
3,0.00570752
3,0.00570208
3,0.00569666
3,0.00569723
3,0.00569182
3,0.0056924
3,0.00569297
3,0.00568757
3,0.00568816
3,0.00568276
3,0.00568336
3,0.00568396
3,0.00568455
3,0.00568514
3,0.00568574
3,0.00568633
3,0.00568692
3,0.00568751
3,0.0056881
3,0.00568868
3,0.00568927
3,0.00568985
3,0.00569642
3,0.00569699
3,0.00569756
3,0.00569812
3,0.00569869
3,0.00569926
3,0.00569982
3,0.00570637
3,0.00570692
3,0.00571345
3,0.00571398
3,0.00571452
3,0.00571505
3,0.00572156
3,0.00572208
3,0.0057226
3,0.0057291
3,0.00573559
3,0.00573608
3,0.00573657
3,0.00574304
3,0.00573754
3,0.00573803
3,0.00574449
3,0.00575095
3,0.00575739
3,0.00575784
3,0.00575829
3,0.00575873
3,0.0057532
3,0.00575365
3,0.00576009
3,0.00576651
3,0.00576096
3,0.0057614
3,0.00576184
3,0.00576826
3,0.00576869
3,0.00576912
3,0.00576954
3,0.00576997
3,0.00577039
3,0.00577081
3,0.00577123
3,0.00576567
3,0.00577208
3,0.0057725
3,0.00576694
3,0.00576737
3,0.0057678
3,0.00576822
3,0.00576865
3,0.00576309
3,0.00576353
3,0.00576397
3,0.00575842
3,0.00576485
3,0.00576528
3,0.00577169
3,0.00577211
3,0.00577253
3,0.00576697
3,0.00577338
3,0.00576781
3,0.00576824
3,0.00577465
3,0.00577506
3,0.00577548
3,0.00577589
3,0.0057763
3,0.00577671
3,0.0057831
3,0.00577751
3,0.00577792
3,0.00577235
3,0.00577875
3,0.00577915
3,0.00577956
3,0.00577996
3,0.00577438
3,0.0057748
3,0.00577521
3,0.0057816
3,0.00578799
3,0.00579435
3,0.00579473
3,0.00580108
3,0.00580144
3,0.0058018
3,0.00580216
3,0.0058085
3,0.00580287
3,0.00580322
3,0.00580358
3,0.00579796
3,0.0058043
3,0.00581064
3,0.00581098
3,0.00580534
3,0.00580569
3,0.00580006
3,0.00580043
3,0.00580079
3,0.00580115
3,0.00580151
3,0.00580187
3,0.00579625
3,0.00579662
3,0.00579699
3,0.00579736
3,0.00579174
3,0.00579212
3,0.0057925
3,0.00579288
3,0.00578727
3,0.00578766
3,0.00579403
3,0.00580039
3,0.00579477
3,0.00579514
3,0.00579551
3,0.00579589
3,0.00579626
3,0.00579663
3,0.005797
3,0.00579737
3,0.00579773
3,0.0057981
3,0.00579847
3,0.00579883
3,0.0057992
3,0.00580555
3,0.0058059
3,0.00580625
3,0.00581258
3,0.00581292
3,0.00581924
3,0.00581956
3,0.00581989
3,0.00582021
3,0.00582053
3,0.00582085
3,0.00582716
3,0.00582746
3,0.00582777
3,0.00582808
3,0.00582839
3,0.00583467
3,0.00583497
3,0.00582928
3,0.00582958
3,0.00583587
3,0.00584214
3,0.00584242
3,0.0058427
3,0.00584297
3,0.00583727
3,0.00583756
3,0.00583785
3,0.00583813
3,0.00583244
3,0.00582676
3,0.00583305
3,0.00582736
3,0.00582767
3,0.00582798
3,0.00582828
3,0.00582859
3,0.0058289
3,0.0058292
3,0.00583549
3,0.00584176
3,0.00584204
3,0.00584232
3,0.00584858
3,0.00585483
3,0.00585508
3,0.00586131
3,0.00586155
3,0.00586179
3,0.00586203
3,0.00586227
3,0.00586251
3,0.00586275
3,0.00586298
3,0.00586322
3,0.00586346
3,0.00586968
3,0.0058699
3,0.00587012
3,0.00587034
3,0.00587057
3,0.00587079
3,0.00586503
3,0.00586526
3,0.00586549
3,0.00586573
3,0.00586596
3,0.00586619
3,0.00586642
3,0.00587263
3,0.00587285
3,0.00587307
3,0.00587328
3,0.0058735
3,0.00586773
3,0.00586796
3,0.00586819
3,0.00586841
3,0.00586864
3,0.00586887
3,0.00587507
3,0.0058693
3,0.00587551
3,0.0058817
3,0.0058819
3,0.0058821
3,0.00587632
3,0.00587055
3,0.00587077
3,0.00586501
3,0.00586524
3,0.00586547
3,0.00586571
3,0.00586594
3,0.00586617
3,0.0058664
3,0.00586663
3,0.00587284
3,0.00587904
3,0.00587326
3,0.0058675
3,0.00586772
3,0.00586795
3,0.00586818
3,0.00586242
3,0.00586266
3,0.00585692
3,0.00585717
3,0.0058634
3,0.00586363
3,0.00585789
3,0.00585813
3,0.00585838
3,0.00585863
3,0.00586485
3,0.00587107
3,0.00587129
3,0.00587151
3,0.00587173
3,0.00587195
3,0.00587217
3,0.00587239
3,0.00587261
3,0.00587282
3,0.00587902
3,0.00587923
3,0.00587345
3,0.00587367
3,0.00587388
3,0.0058741
3,0.00587431
3,0.00587453
3,0.00587474
3,0.00587495
3,0.00587517
3,0.00588136
3,0.00588754
3,0.00588773
3,0.00588792
3,0.00588212
3,0.00588232
3,0.00588252
3,0.00588272
3,0.00588291
3,0.00588311
3,0.00587733
3,0.00588352
3,0.00587773
3,0.00587196
3,0.00587218
3,0.00587239
3,0.00587261
3,0.00587283
3,0.00587305
3,0.00587925
3,0.00587945
3,0.00587965
3,0.00587986
3,0.00588006
3,0.00587428
3,0.0058745
3,0.00587471
3,0.0058809
3,0.00588111
3,0.00587533
3,0.00587554
3,0.00586977
3,0.00586999
3,0.0058762
3,0.00587641
3,0.00587662
3,0.00587683
3,0.00587105
3,0.00587127
3,0.00587149
3,0.00586573
3,0.00587195
3,0.00587815
3,0.00588433
3,0.00589051
3,0.00589667
3,0.00589684
3,0.00589701
3,0.00590316
3,0.0059093
3,0.00591543
3,0.00591556
3,0.00591569
3,0.00591582
3,0.00591595
3,0.00592207
3,0.00592817
3,0.00592827
3,0.00592838
3,0.00592848
3,0.00592859
3,0.0059287
3,0.0059288
3,0.00592891
3,0.00592901
3,0.00592912
3,0.00592922
3,0.00592933
3,0.00592943
3,0.00592355
3,0.00592367
3,0.0059178
3,0.00591793
3,0.00592404
3,0.00591817
3,0.0059183
3,0.00591842
3,0.00591855
3,0.00591868
3,0.0059188
3,0.00591893
3,0.00592503
3,0.00592515
3,0.00593124
3,0.00593732
3,0.00593741
3,0.00593152
3,0.00593162
3,0.0059377
3,0.0059318
3,0.0059319
3,0.00593798
3,0.00593807
3,0.00594414
3,0.00594421
3,0.00594429
3,0.00594436
3,0.00594444
3,0.00594451
3,0.00594458
3,0.00594466
3,0.00593875
3,0.00594482
3,0.00595087
3,0.00595093
3,0.00595099
3,0.00595106
3,0.00595112
3,0.00595118
3,0.00595124
3,0.0059513
3,0.00595734
3,0.00595141
3,0.00595147
3,0.00595153
3,0.00595757
3,0.00595762
3,0.00595766
3,0.00595771
3,0.00595776
3,0.00596379
3,0.00596382
3,0.00596386
3,0.00596987
3,0.00597588
3,0.00598187
3,0.00598187
3,0.00598187
3,0.00598187
3,0.00598187
3,0.00598785
3,0.00598784
3,0.00598184
3,0.00598184
3,0.00597586
3,0.00597587
3,0.00597588
3,0.00593402
3,0.00589225
3,0.00589242
3,0.00589858
3,0.00591071
3,0.00591684
3,0.00591696
3,0.00597691
3,0.00597094
3,0.00595899
3,0.00595904
3,0.00592918
3,0.00597713
3,0.00597714
3,0.00597715
3,0.00597716
3,0.00603698
3,0.00601893
3,0.00601287
3,0.00601879
3,0.00601871
3,0.00602462
3,0.00602453
3,0.0059766
3,0.00592875
3,0.00592886
3,0.00592897
3,0.00592309
3,0.00592321
3,0.00591734
3,0.00591747
3,0.00592358
3,0.00592369
3,0.00592979
3,0.00592989
3,0.00593598
3,0.00593607
3,0.00594214
3,0.00594222
3,0.00594828
3,0.00594835
3,0.00594841
3,0.0059425
3,0.00594258
3,0.00594863
3,0.00594272
3,0.0059428
3,0.00594287
3,0.00594295
3,0.00593106
3,0.00594313
3,0.00594919
3,0.00594925
3,0.0059852
3,0.00599118
3,0.00599714
3,0.00599113
3,0.00594326
3,0.00593137
3,0.00592549
